Seconds,R_Time,SealID,Recording_ID,ID,Sleep_Code,Simple_Sleep_Code,Resp_Code,Water_Code,DN,pitch,roll,heading,x,y,z,geoX,geoY,Depth,speed,Lat,Long,Stroke_Rate,Heart_Rate,L_EEG_Delta,R_EEG_Delta,HR_VLF_Power
170590,2021-04-22 17:25:20,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7259,-0.42485846,0.209617057,1.129078755,44476.88858,-69245.74629,-210.5583685,45480.38688,-114667.1118,210.5583685,0.8,36.14074217,-121.8974382,0.435489,46.00425,5.173951,3.724526,0.4423871
170591,2021-04-22 17:25:21,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7259,-0.397440971,0.257801791,1.115448667,44477.55204,-69245.43162,-210.8647192,45480.72274,-114666.7544,210.8647192,0.8,36.14074394,-121.8974318,0.435489,44.67595,30.95536,6.961574,0.31728
170592,2021-04-22 17:25:22,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7259,-0.419687297,0.203132825,1.106270335,44478.20951,-69245.10609,-211.0885232,45481.05261,-114666.3861,211.0885232,0.8,36.14074581,-121.8974253,0.435489,41.24798,149.2736,90.19994,0.31728
170593,2021-04-22 17:25:23,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.435529211,0.116118362,1.100774034,44478.85555,-69244.77141,-211.2768703,45481.37106,-114666.0087,211.2768703,0.8,36.14074773,-121.8974187,0.435489,39.70524,37.86109,10.19862,0.31728
170594,2021-04-22 17:25:24,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.435832077,0.092328359,1.078162377,44479.49609,-69244.43219,-211.5673043,45481.684,-114665.6268,211.5673043,0.8,36.14074969,-121.8974121,0.435489,41.28285,31.41574,12.04836,0.31728
170595,2021-04-22 17:25:25,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.416934298,0.129036657,1.069088469,44480.13751,-69244.08925,-211.7633862,45481.99782,-114665.2411,211.7633862,0.8,36.14075168,-121.8974053,0.435489,43.23777,35.55918,24.07168,0.31728
170596,2021-04-22 17:25:26,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.38635897,0.21724354,1.084812981,44480.78137,-69243.7331,-212.0470792,45482.31409,-114664.8422,212.0470792,0.8,36.14075382,-121.8973986,0.435489,40.0872,7.936244,16.21028,0.31728
170597,2021-04-22 17:25:27,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.415861638,0.165999442,1.029360714,44481.41542,-69243.35896,-212.3564024,45482.62054,-114664.4254,212.3564024,0.8,36.14075614,-121.897392,0.435489,38.58722,38.32148,10.19862,0.31728
170598,2021-04-22 17:25:28,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.441619549,0.139056196,1.00186463,44482.02903,-69242.96939,-212.5544848,45482.90655,-114663.9931,212.5544848,0.8,36.14075861,-121.8973853,0.435489,39.85957,37.86109,10.66106,0.31728
170599,2021-04-22 17:25:29,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.448725089,0.14894582,0.984598664,44482.62811,-69242.56499,-212.8350976,45483.17804,-114663.546,212.8350976,0.8,36.14076123,-121.8973786,0.435489,45.80065,18.52504,18.98489,0.000679954
170600,2021-04-22 17:25:30,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.726,-0.394201671,0.214441541,0.943972295,44483.22134,-69242.14303,-213.1008692,45483.44367,-114663.0813,213.1008692,0.8,36.14076404,-121.897372,0.435489,48.06491,79.75589,11.58593,0.000679954
170601,2021-04-22 17:25:31,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.410876116,0.214402612,0.929218913,44483.81763,-69241.71204,-213.3680015,45483.71237,-114662.6076,213.3680015,0.8,36.14076694,-121.8973653,0.435489,45.0645,253.7804,71.24009,0.000679954
170602,2021-04-22 17:25:32,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.421716763,0.213295859,0.920655092,44484.40477,-69241.27763,-213.5968883,45483.97191,-114662.1304,213.5968883,0.8,36.14076988,-121.8973587,0.435489,43.14006,653.3922,49.04319,0.000679954
170603,2021-04-22 17:25:33,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.426137377,0.169719869,0.865469077,44484.97449,-69240.82474,-213.8609116,45484.21403,-114661.6348,213.8609116,0.8,36.14077302,-121.8973521,0.435489,42.60576,38.78186,12.5108,0.000679954
170604,2021-04-22 17:25:34,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.429679122,0.151500279,0.873498682,44485.53262,-69240.35658,-214.1388127,45484.44457,-114661.1239,214.1388127,0.8,36.14077633,-121.8973454,0.435489,37.23331,19.4458,8.811315,0.000679954
170605,2021-04-22 17:25:35,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.412161683,0.102702557,0.890146112,44486.09438,-69239.8899,-214.3771306,45484.67873,-114660.6145,214.3771306,0.8,36.14077963,-121.8973386,0.435489,39.80602,36.94033,24.99655,0.000679954
170606,2021-04-22 17:25:36,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.387867927,0.09275015,0.873812618,44486.6635,-69239.42241,-214.6529815,45484.92026,-114660.1043,214.6529815,0.8,36.14078295,-121.8973316,0.435489,45.37523,179.6588,24.53412,0.000679954
170607,2021-04-22 17:25:37,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.312404542,0.173803303,0.911327903,44487.24984,-69238.95305,-214.8788388,45485.179,-114659.5922,214.8788388,0.8,36.14078626,-121.8973246,0.435489,46.22284,123.0318,13.43567,0.07335644
170608,2021-04-22 17:25:38,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.210698416,0.345941244,0.897732761,44487.85455,-69238.4743,-215.1313111,45485.45611,-114659.0707,215.1313111,0.8,36.14078974,-121.8973176,0.435489,46.36062,205.9006,14.82297,0.07335644
170609,2021-04-22 17:25:39,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7261,-0.208399113,0.403295465,0.922907878,44488.48135,-69238.00284,-215.3706646,45485.75531,-114658.5566,215.3706646,0.8,36.14079329,-121.8973107,0.435489,45.55651,590.3199,7.886444,0.07335644
170610,2021-04-22 17:25:40,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.23009508,0.342352254,0.876306759,44489.09867,-69237.52611,-215.5819327,45486.04504,-114658.0371,215.5819327,0.8,36.14079685,-121.8973038,0.435489,43.72475,889.108,3.262091,0.07335644
170611,2021-04-22 17:25:41,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.211843947,0.422127427,0.912283645,44489.71101,-69237.04254,-215.7996416,45486.32978,-114657.5108,215.7996416,0.8,36.14080045,-121.8972969,0.435489,44.37991,43.84606,5.111832,0.07335644
170612,2021-04-22 17:25:42,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.114300033,0.647771339,0.991752411,44490.34782,-69236.5785,-216.0490776,45486.639,-114657.004,216.0490776,0.8,36.14080413,-121.8972902,0.435489,42.31324,28.19307,15.74785,0.07335644
170613,2021-04-22 17:25:43,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.053650426,0.738795412,1.026227779,44491.01619,-69236.14722,-216.277746,45486.97978,-114656.53,216.277746,0.79863933,36.14080791,-121.8972835,0.435489,39.34325,98.17118,23.60925,0.07335644
170614,2021-04-22 17:25:44,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,0.019336418,0.708902298,1.10723426,44491.71864,-69235.7689,-216.4351847,45487.35463,-114656.109,216.4351847,0.798782434,36.14081148,-121.8972766,0.435489,41.66993,157.5605,15.74785,0.07335644
170615,2021-04-22 17:25:45,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.031659972,0.582665797,1.141973016,44492.44819,-69235.44336,-216.5421516,45487.75658,-114655.7407,216.5421516,0.799461841,36.14081432,-121.8972694,0.435489,42.14576,53.05371,35.63257,0.5450705
170616,2021-04-22 17:25:46,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.12770602,0.397726615,1.120975814,44493.1733,-69235.11358,-216.6575893,45488.1541,-114655.3682,216.6575893,0.80015334,36.14081674,-121.8972624,6.292022,43.7547,48.44989,26.38386,0.5450705
170617,2021-04-22 17:25:47,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7262,-0.19192772,0.322389934,1.13311224,44493.88598,-69234.77341,-216.8400343,45488.53918,-114654.9853,216.8400343,0.80025828,36.14081896,-121.8972553,12.14855,44.96153,8.857009,17.13515,0.5450705
170618,2021-04-22 17:25:48,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.212584541,0.29643745,1.169236737,44494.60062,-69234.45281,-216.9905145,45488.92622,-114654.622,216.9905145,0.80040099,36.14082091,-121.8972483,12.14855,44.74611,131.3187,11.58593,0.5450705
170619,2021-04-22 17:25:49,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.171633063,0.363245059,1.235861304,44495.333,-69234.17287,-217.1710377,45489.33101,-114654.2993,217.1710377,0.800589703,36.14082252,-121.8972414,12.14855,46.01955,46.14798,10.19862,0.5450705
170620,2021-04-22 17:25:50,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.236263138,0.320342141,1.198119503,44496.0729,-69233.91586,-217.325803,45489.74331,-114653.9996,217.325803,0.800833173,36.14082396,-121.8972346,12.14855,47.20235,120.7299,22.68438,0.5450705
170621,2021-04-22 17:25:51,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.256567969,0.287881045,1.162039585,44496.79339,-69233.62751,-217.4729083,45490.13621,-114653.6685,217.4729083,0.801140357,36.14082558,-121.8972278,10.07752,44.92729,30.49498,20.3722,0.5450705
170622,2021-04-22 17:25:52,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.233273796,0.377211249,1.176480274,44497.50883,-69233.32421,-217.7125846,45490.52406,-114653.3225,217.7125846,0.801519997,36.14082737,-121.897221,5.935444,45.8335,15.30236,12.97323,0.5450705
170623,2021-04-22 17:25:53,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.13242663,0.642379235,1.198091587,44498.23949,-69233.03164,-217.9285843,45490.92711,-114652.9872,217.9285843,0.801980114,36.14082938,-121.8972143,5.935444,46.14987,32.33651,13.43567,0.6649271
170624,2021-04-22 17:25:54,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,-0.007304273,0.984407817,1.276870547,44498.99408,-69232.76843,-218.223527,45491.35411,-114652.6813,218.223527,0.80252744,36.14083195,-121.8972077,5.935444,46.71147,32.33651,13.43567,0.6649271
170625,2021-04-22 17:25:55,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,0.168085139,1.622836967,1.414367328,44499.77038,-69232.58265,-218.5851538,45491.80281,-114652.4528,218.5851538,0.803166792,36.1408357,-121.8972009,5.935444,46.72297,16.68351,55.97972,0.6649271
170626,2021-04-22 17:25:56,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7263,0.231309111,2.486787117,1.64147186,44500.55326,-69232.55042,-218.9031883,45492.2581,-114652.3778,218.9031883,0.80390045,36.14084107,-121.8971939,5.935444,46.46276,20.36657,38.40718,0.6649271
170627,2021-04-22 17:25:57,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,0.160075699,-2.966386832,1.798852297,44501.32854,-69232.68067,-219.0063879,45492.70578,-114652.4653,219.0063879,0.804727562,36.14084681,-121.8971869,5.935444,45.32736,18.52504,19.90976,0.6649271
170628,2021-04-22 17:25:58,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,0.044962903,-2.242779319,1.790508293,44502.10455,-69232.8788,-219.0013986,45493.15419,-114652.6207,219.0013986,0.805643638,36.14085133,-121.89718,5.935444,43.15693,15.30236,72.16496,0.6649271
170629,2021-04-22 17:25:59,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,0.003056681,-1.663536444,1.496919472,44502.90551,-69232.94346,-218.9351003,45493.62756,-114652.6427,218.9351003,0.806640171,36.14085486,-121.8971736,5.935444,39.53555,191.6288,21.75951,0.6649271
170630,2021-04-22 17:26:00,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.163071008,-0.981924379,1.393260169,44503.70289,-69232.83938,-218.8195049,45494.09734,-114652.4959,218.8195049,0.80770445,36.14085725,-121.8971667,5.935444,40.97453,7195.885,28.2336,0.6649271
170631,2021-04-22 17:26:01,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.191269746,-0.474748403,1.409691823,44504.48553,-69232.70592,-218.8439355,45494.55239,-114652.3197,218.8439355,0.808819579,36.14085809,-121.8971594,14.3353,41.33183,1025279,16.67272,0.6649271
170632,2021-04-22 17:26:02,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.156349056,-0.103476087,1.465139972,44505.27436,-69232.59095,-218.9595123,45495.01363,-114652.162,218.9595123,0.809964748,36.14085807,-121.8971524,31.13501,42.34483,60656.4,8.34888,0.5096749
170633,2021-04-22 17:26:03,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.169130901,0.071104406,1.446788526,44506.06816,-69232.49495,-219.0637321,45495.47983,-114652.0233,219.0637321,0.811115768,36.14085782,-121.8971456,23.62449,42.94163,1047.48,80.95123,0.5096749
170634,2021-04-22 17:26:04,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.205218802,0.195551038,1.447715518,44506.85891,-69232.39408,-219.2052842,45495.94298,-114651.8797,219.2052842,0.812245839,36.14085767,-121.897139,8.603454,44.34633,801.175,26.38386,0.5096749
170635,2021-04-22 17:26:05,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7264,-0.212225333,0.455360292,1.505807082,44507.6504,-69232.31919,-219.3002765,45496.40687,-114651.762,219.3002765,0.813326551,36.14085756,-121.8971328,8.603454,46.62651,345.3965,6.499138,0.5096749
170636,2021-04-22 17:26:06,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.233281113,0.695117625,1.524326228,44508.44292,-69232.28251,-219.5614763,45496.8718,-114651.6826,219.5614763,0.814329047,36.14085766,-121.8971271,8.603454,44.68622,530.0098,14.36054,0.5096749
170637,2021-04-22 17:26:07,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.192610472,0.654070092,1.461303896,44509.23334,-69232.21439,-219.7130123,45497.33462,-114651.5718,219.7130123,0.815225297,36.1408582,-121.8971213,8.603454,42.92248,87.58238,59.67921,0.5096749
170638,2021-04-22 17:26:08,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.11954658,0.528201481,1.522294025,44510.03601,-69232.14363,-219.8447378,45497.80969,-114651.4583,219.8447378,0.815989395,36.14085863,-121.8971151,8.603454,43.3591,56.27639,23.60925,0.5096749
170639,2021-04-22 17:26:09,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.177229775,0.464878798,1.583784807,44510.84407,-69232.12976,-219.9723039,45498.29016,-114651.4017,219.9723039,0.816598805,36.14085841,-121.8971091,8.603454,44.15447,264.3692,20.83463,0.5096749
170640,2021-04-22 17:26:10,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.23791962,0.376596956,1.523649428,44511.64118,-69232.1144,-220.1746664,45498.75967,-114651.3436,220.1746664,0.817035462,36.140858,-121.8971033,6.744751,44.19188,78417.95,20.3722,0.1022183
170641,2021-04-22 17:26:11,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.264220338,0.363794786,1.497289607,44512.43223,-69232.06705,-220.3321262,45499.22313,-114651.2536,220.3321262,0.817286666,36.14085775,-121.8970974,3.02735,44.57821,30406.06,11.12349,0.1022183
170642,2021-04-22 17:26:12,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.288567827,0.308122408,1.484760276,44513.21512,-69232.00501,-220.5274188,45499.67842,-114651.1488,220.5274188,0.81734569,36.14085752,-121.8970915,3.02735,44.91669,9962.783,15.28541,0.1022183
170643,2021-04-22 17:26:13,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7265,-0.263426833,0.324982364,1.505698117,44513.99983,-69231.95302,-220.7368655,45500.13554,-114651.0541,220.7368655,0.817782134,36.14085719,-121.8970856,3.02735,43.30119,11627.53,17.59759,0.1022183
170644,2021-04-22 17:26:14,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.316581054,0.272666299,1.504696827,44514.78268,-69231.91265,-220.9448273,45500.59079,-114650.971,220.9448273,0.818868318,36.14085676,-121.8970798,3.02735,41.24453,1554.36,34.7077,0.1022183
170645,2021-04-22 17:26:15,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.316091553,0.274568328,1.472221931,44515.55735,-69231.84105,-221.0593986,45501.03786,-114650.8567,221.0593986,0.819794719,36.14085649,-121.8970739,3.02735,46.30105,89.8843,24.53412,0.1022183
170646,2021-04-22 17:26:16,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.301288001,0.307593741,1.47729979,44516.33619,-69231.75955,-221.277308,45501.48911,-114650.7324,221.277308,0.819998448,36.14085634,-121.8970679,3.02735,44.30283,31.41574,23.60925,0.1022183
170647,2021-04-22 17:26:17,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.320308998,0.284565435,1.436453065,44517.11193,-69231.66983,-221.5474538,45501.93725,-114650.6,221.5474538,0.820228665,36.14085623,-121.8970618,3.02735,38.18831,10.69854,26.38386,0.1022183
170648,2021-04-22 17:26:18,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.259311709,0.389968785,1.423531354,44517.89018,-69231.55792,-221.7703621,45502.38791,-114650.4454,221.7703621,0.820526343,36.14085637,-121.8970557,3.02735,33.95214,41.54415,22.68438,0.1594761
170649,2021-04-22 17:26:19,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.296774477,0.328835419,1.406960083,44518.66875,-69231.43573,-221.9387059,45502.83888,-114650.2804,221.9387059,0.820932382,36.14085663,-121.8970495,3.02735,36.92439,80.67665,15.28541,0.1594761
170650,2021-04-22 17:26:20,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.309541911,0.272933245,1.419402731,44519.44154,-69231.30524,-222.1333608,45503.28407,-114650.1072,222.1333608,0.821485281,36.14085683,-121.8970433,3.02735,43.2958,9780.932,56.44216,0.1594761
170651,2021-04-22 17:26:21,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.268882027,0.311224501,1.431909681,44520.22122,-69231.19369,-222.3693023,45503.73616,-114649.9529,222.3693023,0.822218792,36.14085688,-121.8970371,3.02735,44.14963,702.1928,23.60925,0.1594761
170652,2021-04-22 17:26:22,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7266,-0.245346426,0.378619877,1.459504607,44521.0116,-69231.10152,-222.5801373,45504.19894,-114649.8181,222.5801373,0.823159679,36.14085688,-121.8970309,3.02735,40.72936,7339.985,27.30873,0.1594761
170653,2021-04-22 17:26:23,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.330802381,0.254588057,1.427533064,44521.79386,-69231.00745,-222.7528016,45504.65361,-114649.6813,222.7528016,0.824325718,36.14085682,-121.8970248,3.02735,33.88883,6299.521,70.77765,0.1594761
170654,2021-04-22 17:26:24,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.349623167,0.22512572,1.440828994,44522.56509,-69230.90363,-222.9621322,45505.09724,-114649.5347,222.9621322,0.825724047,36.14085671,-121.8970187,3.02735,36.44788,1706.747,12.5108,0.1594761
170655,2021-04-22 17:26:25,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.318891234,0.30638308,1.430987693,44523.33747,-69230.80039,-223.2000779,45505.54202,-114649.3887,223.2000779,0.827349989,36.14085662,-121.8970126,3.02735,42.49265,34.63842,29.62091,0.1594761
170656,2021-04-22 17:26:26,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.233931557,0.551750002,1.448090328,44524.1268,-69230.69844,-223.4891843,45506.00376,-114649.2441,223.4891843,0.829186414,36.14085678,-121.8970066,3.02735,44.28896,24.97039,26.84629,1.046563
170657,2021-04-22 17:26:27,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.082419835,0.995868586,1.554634983,44524.94309,-69230.63837,-223.7323774,45506.49245,-114649.1413,223.7323774,0.831203728,36.14085761,-121.8970004,3.02735,44.17493,59.49906,22.68438,1.046563
170658,2021-04-22 17:26:28,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,-0.006404822,1.152666464,1.585781917,44525.77487,-69230.6451,-224.0430053,45506.99664,-114649.1053,224.0430053,0.833360489,36.14085924,-121.8969939,3.02735,41.38561,17.60427,9.736186,1.046563
170659,2021-04-22 17:26:29,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,0.208698009,0.992298896,1.582190122,44526.60391,-69230.64866,-224.2344488,45507.49808,-114649.0661,224.2344488,0.835604682,36.14086072,-121.8969868,13.65389,35.00615,64.10289,122.108,1.046563
170660,2021-04-22 17:26:30,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,0.28556061,0.760636156,1.682066808,44527.41322,-69230.69255,-224.3361071,45507.97979,-114649.0673,224.3361071,0.837875576,36.14086101,-121.8969796,34.90698,33.4045,203.1383,35.63257,1.046563
170661,2021-04-22 17:26:31,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7267,0.076844994,0.590738991,1.692953961,44528.23073,-69230.79467,-224.4037427,45508.46971,-114649.1267,224.4037427,0.840106126,36.14086028,-121.8969729,31.11562,33.43875,62.72174,8.811315,1.046563
170662,2021-04-22 17:26:32,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7268,-0.067660872,0.333302302,1.680384916,44529.06664,-69230.88138,-224.4507075,45508.97802,-114649.1707,224.4507075,0.84222577,36.14085911,-121.8969667,23.5329,33.50727,128.5564,37.94474,1.046563
